"Date and time","Volumetric humidity(S1)",temperature(S1),"Dew point(S1)","Humidity deficit(S1)","Relative humidity(S1)","Soil Electronic Conductivity(S1)","Soil Electronic Conductivity(S2)","soil vwc(S1)","soil vwc(S2)","Solar radiation (W/m2)(A1)",Thermister(S1),Thermister(S2)
2024-08-10T02:50:00+0900,,,,,,65.5,3.9,3.3,15.8,128,12.1,14.3
2024-08-10T02:40:00+0900,,,,,,65.5,3.8,3.3,15.8,204,12.1,14.4
2024-08-10T02:30:00+0900,,,,,,65.5,3.8,3.4,15.8,242,12.1,14.4
2024-08-10T02:20:00+0900,,,,,,65.5,3.8,3.4,15.9,190,12.1,14.4
2024-08-10T02:10:00+0900,,,,,,65.3,3.8,3.4,15.9,222,12,14.4
2024-08-10T02:00:00+0900,,,,,,65,3.9,3.4,15.8,100,11.9,14.4
2024-08-10T01:50:00+0900,,,,,,65.5,3.8,3.4,15.9,108,11.9,14.4
2024-08-10T01:40:00+0900,,,,,,56.8,4,3.5,15.4,222,11.8,14.4
2024-08-10T01:30:00+0900,,,,,,65.5,4.2,3.4,14.9,356,11.8,14.4
2024-08-10T01:20:00+0900,,,,,,65,4.2,3.4,15,244,11.7,14.4
2024-08-10T01:10:00+0900,,,,,,61.1,4.2,3.5,15,108,11.6,14.4
2024-08-10T01:00:00+0900,,,,,,61.5,4.2,3.5,15,160,11.6,14.4
2024-08-10T00:50:00+0900,,,,,,65.5,4.3,3.4,14.9,322,11.6,14.4
2024-08-10T00:40:00+0900,,,,,,59.9,4.2,3.5,15,268,11.5,14.4
2024-08-10T00:30:00+0900,,,,,,65.5,4.2,3.3,15,118,11.5,14.5
2024-08-10T00:20:00+0900,,,,,,58.8,4.2,3.6,15,206,11.4,14.5
2024-08-10T00:10:00+0900,,,,,,60.2,4.2,3.6,15,248,11.4,14.5
2024-08-10T00:00:00+0900,,,,,,61.9,4.3,3.5,14.9,150,11.4,14.5
2024-08-09T23:50:00+0900,,,,,,65.5,4.2,3.4,15.1,102,11.4,14.5
2024-08-09T23:40:00+0900,,,,,,59,4.2,3.6,15,92,11.4,14.5
2024-08-09T23:30:00+0900,,,,,,58.3,4.3,3.6,14.9,80,11.3,14.6
2024-08-09T23:20:00+0900,,,,,,58.7,4.2,3.6,15,124,11.3,14.6
2024-08-09T23:10:00+0900,,,,,,60.3,4.2,3.6,15,130,11.3,14.6
2024-08-09T23:00:00+0900,,,,,,62.5,4.2,3.5,15,134,11.2,14.6
2024-08-09T22:50:00+0900,,,,,,55.9,4.2,3.7,15,162,11.1,14.6
2024-08-09T22:40:00+0900,,,,,,58.6,4.2,3.6,15.1,144,11.1,14.6
2024-08-09T22:30:00+0900,,,,,,55.8,4.2,3.7,15,128,11.1,14.6
2024-08-09T22:20:00+0900,,,,,,56.3,4.3,3.7,14.9,184,11,14.6
2024-08-09T22:10:00+0900,,,,,,60.1,4.2,3.6,15,114,10.9,14.7
2024-08-09T22:00:00+0900,,,,,,56.6,4.2,3.7,15,116,10.9,14.7
2024-08-09T21:50:00+0900,,,,,,53.7,4.2,3.8,15.1,166,10.9,14.7
2024-08-09T21:40:00+0900,,,,,,56.7,4.2,3.7,15,156,10.8,14.8
2024-08-09T21:30:00+0900,,,,,,62.9,4.2,3.5,15,140,10.8,14.8
2024-08-09T21:20:00+0900,,,,,,59.7,4.2,3.6,15,144,10.8,14.8
2024-08-09T21:10:00+0900,,,,,,53.9,4.3,3.8,15,122,10.8,14.8
2024-08-09T21:00:00+0900,,,,,,58.9,4.2,3.6,15.1,130,10.7,14.8
2024-08-09T20:50:00+0900,,,,,,58.7,4.3,3.6,14.9,70,10.7,14.8
2024-08-09T20:40:00+0900,,,,,,59.1,4.3,3.6,15,84,10.7,14.8
2024-08-09T20:30:00+0900,,,,,,56,4.3,3.7,14.9,74,10.7,14.9
2024-08-09T20:20:00+0900,,,,,,59.3,4.3,3.6,15,72,10.7,14.9
2024-08-09T20:10:00+0900,,,,,,51.2,4.3,3.8,15,30,10.7,14.9
2024-08-09T20:00:00+0900,,,,,,62.1,4.3,3.5,15,20,10.7,14.9
2024-08-09T19:50:00+0900,,,,,,56,4.3,3.7,14.9,14,10.8,14.9
2024-08-09T19:40:00+0900,,,,,,62.2,4.3,3.5,14.9,10,10.8,15
2024-08-09T19:30:00+0900,,,,,,62.2,4.3,3.5,14.9,6,10.8,15
2024-08-09T19:20:00+0900,,,,,,58.9,4.3,3.6,15,4,10.8,15
2024-08-09T19:10:00+0900,,,,,,56.3,4.3,3.7,15,0,10.8,15.1
2024-08-09T19:00:00+0900,,,,,,58.4,4.3,3.7,15,0,10.8,15.1
2024-08-09T18:50:00+0900,,,,,,58.8,4.3,3.6,15,0,10.8,15.1
2024-08-09T18:40:00+0900,,,,,,53.2,4.3,3.7,15,0,10.8,15.1
2024-08-09T18:30:00+0900,,,,,,54.2,4.3,3.8,15,0,10.8,15.1
2024-08-09T18:20:00+0900,,,,,,55.7,4.3,3.7,15,0,10.9,15.1
2024-08-09T18:10:00+0900,,,,,,51.3,4.2,3.9,15.1,0,10.9,15.2
2024-08-09T18:00:00+0900,,,,,,53.6,4.3,3.8,15,0,10.9,15.2
2024-08-09T17:50:00+0900,,,,,,53.2,4.3,3.8,15,0,10.9,15.3
2024-08-09T17:40:00+0900,,,,,,59.2,4.3,3.6,15,0,10.9,15.3
2024-08-09T17:30:00+0900,,,,,,62.4,4.3,3.5,15,0,10.9,15.3
2024-08-09T17:20:00+0900,,,,,,53.3,4.3,3.8,15,0,10.9,15.3
2024-08-09T17:10:00+0900,,,,,,56.1,4.3,3.7,15,0,10.9,15.3
2024-08-09T17:00:00+0900,,,,,,53.5,4.3,3.8,15,0,11,15.4
2024-08-09T16:50:00+0900,,,,,,52.5,4.3,3.7,14.9,0,11,15.4
2024-08-09T16:40:00+0900,,,,,,56.2,4.3,3.7,15,0,11,15.4
2024-08-09T16:30:00+0900,,,,,,53.3,4.3,3.8,15,0,11,15.4
2024-08-09T16:20:00+0900,,,,,,56.1,4.3,3.7,14.9,0,11.1,15.4
2024-08-09T16:10:00+0900,,,,,,53.4,4.3,3.8,14.9,0,11.1,15.4
2024-08-09T16:00:00+0900,,,,,,56.9,4.3,3.7,15,0,11.1,15.5
2024-08-09T15:50:00+0900,,,,,,53.8,4.3,3.7,15,0,11.1,15.5
2024-08-09T15:40:00+0900,,,,,,58.4,4.4,3.7,14.9,0,11.2,15.6
2024-08-09T15:30:00+0900,,,,,,55.3,4.4,3.7,14.9,0,11.3,15.6
2024-08-09T15:20:00+0900,,,,,,59.1,4.4,3.6,14.9,0,11.3,15.6
2024-08-09T15:10:00+0900,,,,,,52.6,4.3,3.7,15,0,11.4,15.6
2024-08-09T15:00:00+0900,,,,,,59.1,4.3,3.6,15,0,11.4,15.6
2024-08-09T14:50:00+0900,,,,,,59,4.4,3.6,14.9,0,11.6,15.6
2024-08-09T14:40:00+0900,,,,,,56.9,4.4,3.6,14.9,0,11.6,15.7
2024-08-09T14:30:00+0900,,,,,,59,4.3,3.6,15,0,11.7,15.7
2024-08-09T14:20:00+0900,,,,,,62,4.4,3.5,15,0,11.8,15.7
2024-08-09T14:10:00+0900,,,,,,59.3,4.3,3.6,15,0,11.9,15.8
2024-08-09T14:00:00+0900,,,,,,58.1,4.4,3.6,15,0,12,15.8
2024-08-09T13:50:00+0900,,,,,,62.5,4.4,3.5,14.9,0,12.1,15.8
2024-08-09T13:40:00+0900,,,,,,64.5,4.3,3.5,15,0,12.1,15.8
2024-08-09T13:30:00+0900,,,,,,63.9,4.4,3.4,14.9,0,12.2,15.8
2024-08-09T13:20:00+0900,,,,,,62.4,4.4,3.5,14.8,0,12.3,15.9
2024-08-09T13:10:00+0900,,,,,,62.8,4.4,3.5,15,0,12.4,15.9
2024-08-09T13:00:00+0900,,,,,,65.5,4.4,3.4,14.9,0,12.4,15.9
2024-08-09T12:50:00+0900,,,,,,63.5,4.4,3.5,14.9,0,12.5,15.9
2024-08-09T12:40:00+0900,,,,,,62.6,4.4,3.5,15,0,12.6,15.9
2024-08-09T12:30:00+0900,,,,,,65.5,4.4,3.4,15,0,12.6,15.9
2024-08-09T12:20:00+0900,,,,,,65.5,4.4,3.4,14.9,0,12.7,15.9
2024-08-09T12:10:00+0900,,,,,,65.5,4.4,3.4,15,0,12.8,15.9
2024-08-09T12:00:00+0900,,,,,,62.6,4.4,3.5,15,0,12.8,16
2024-08-09T11:50:00+0900,,,,,,65.5,4.4,3.4,14.9,0,12.8,16
2024-08-09T11:40:00+0900,,,,,,65.5,4.4,3.4,14.9,0,12.9,16
2024-08-09T11:30:00+0900,,,,,,65.5,4.4,3.4,14.9,0,12.9,16
2024-08-09T11:20:00+0900,,,,,,65.1,4.4,3.4,15,0,12.9,16.1
2024-08-09T11:10:00+0900,,,,,,63.1,4.5,3.5,14.9,0,13,16.1
2024-08-09T11:00:00+0900,,,,,,65.5,4.5,3.4,14.9,0,13.1,16.1
2024-08-09T10:50:00+0900,,,,,,64,4.5,3.5,14.9,0,13.1,16.1
2024-08-09T10:40:00+0900,,,,,,65.5,4.5,3.4,14.9,0,13.1,16.1
2024-08-09T10:30:00+0900,,,,,,63.6,4.5,3.5,14.9,0,13.2,16.1
2024-08-09T10:20:00+0900,,,,,,65.5,4.5,3.4,14.9,0,13.2,16.1
2024-08-09T10:10:00+0900,,,,,,65.5,4.5,3.4,14.9,0,13.3,16.2
2024-08-09T10:00:00+0900,,,,,,63.8,4.5,3.5,15,0,13.3,16.2
2024-08-09T09:50:00+0900,,,,,,65.5,4.5,3.4,15,0,13.4,16.2
2024-08-09T09:40:00+0900,,,,,,65.5,4.5,3.4,15,0,13.4,16.2
2024-08-09T09:30:00+0900,,,,,,65.5,4.5,3.4,14.9,0,13.5,16.3
2024-08-09T09:20:00+0900,,,,,,65.5,4.4,3.3,15.1,0,13.6,16.3
2024-08-09T09:10:00+0900,,,,,,65.5,4.4,3.4,15.1,0,13.7,16.3
2024-08-09T09:00:00+0900,,,,,,65.5,4.5,3.3,15,0,13.8,16.3
2024-08-09T08:50:00+0900,,,,,,65.5,4.5,3.2,15,0,13.9,16.3
2024-08-09T08:40:00+0900,,,,,,65.5,4.5,3.3,15,0,13.9,16.3
2024-08-09T08:30:00+0900,,,,,,65.5,4.5,3.1,15,0,14.1,16.3
2024-08-09T08:20:00+0900,,,,,,65.5,4.6,3.2,15,0,14.2,16.3
2024-08-09T08:10:00+0900,,,,,,65.5,4.6,3.2,14.9,0,14.3,16.3
2024-08-09T08:00:00+0900,,,,,,65.5,4.6,3.1,15,0,14.4,16.3
2024-08-09T07:50:00+0900,,,,,,65.5,4.6,3.1,15,0,14.5,16.3
2024-08-09T07:40:00+0900,,,,,,65.5,4.6,2.9,15,0,14.6,16.3
2024-08-09T07:30:00+0900,,,,,,65.5,4.5,3,15,0,14.8,16.3
2024-08-09T07:20:00+0900,,,,,,65.5,4.5,2.8,15.1,0,14.9,16.3
2024-08-09T07:10:00+0900,,,,,,65.5,4.6,2.8,15,0,15,16.3
2024-08-09T07:00:00+0900,,,,,,65.5,4.6,2.9,15,0,15.1,16.3
2024-08-09T06:50:00+0900,,,,,,65.5,4.6,2.9,15,0,15.3,16.3
2024-08-09T06:40:00+0900,,,,,,65.5,4.6,2.7,15.1,0,15.4,16.3
2024-08-09T06:30:00+0900,,,,,,65.5,4.5,2.7,15.2,0,15.5,16.3
2024-08-09T06:20:00+0900,,,,,,65.5,4.6,2.7,15,2,15.7,16.3
2024-08-09T06:10:00+0900,,,,,,65.5,4.6,2.6,15.1,8,15.8,16.3
2024-08-09T06:00:00+0900,,,,,,65.5,4.6,2.6,15.1,32,15.9,16.3
2024-08-09T05:50:00+0900,,,,,,65.5,4.6,2.5,15,64,16.1,16.3
2024-08-09T05:40:00+0900,,,,,,65.5,4.6,2.5,15.1,100,16.2,16.2
2024-08-09T05:30:00+0900,,,,,,65.5,4.5,2.4,15.2,40,16.3,16.2
2024-08-09T05:20:00+0900,,,,,,65.5,4.6,2.4,15.1,170,16.4,16.2
2024-08-09T05:10:00+0900,,,,,,65.5,4.6,2.5,15.2,208,16.4,16.2
2024-08-09T05:00:00+0900,,,,,,65.5,4.6,2.4,15.1,244,16.5,16.2
2024-08-09T04:50:00+0900,,,,,,65.5,4.6,2.4,15.1,280,16.6,16.2
2024-08-09T04:40:00+0900,,,,,,65.5,4.6,2.4,15.2,316,16.6,16.2
2024-08-09T04:30:00+0900,,,,,,65.5,4.6,2.5,15.2,354,16.6,16.2
2024-08-09T04:20:00+0900,,,,,,65.5,4.6,2.5,15.2,390,16.6,16.2
2024-08-09T04:10:00+0900,,,,,,65.5,4.6,2.5,15.3,422,16.6,16.2
2024-08-09T04:00:00+0900,,,,,,65.5,4.6,2.6,15.3,458,16.5,16.1
2024-08-09T03:50:00+0900,,,,,,65.5,4.6,2.6,15.3,496,16.4,16.1
2024-08-09T03:40:00+0900,,,,,,65.5,4.7,2.7,15.2,528,16.3,16.1
2024-08-09T03:30:00+0900,,,,,,65.5,4.6,2.7,15.3,552,16.2,16.1
2024-08-09T03:20:00+0900,,,,,,65.5,4.5,2.7,15.4,572,16.1,16.1
2024-08-09T03:10:00+0900,,,,,,65.5,4.5,2.8,15.5,604,16,16.1
2024-08-09T03:00:00+0900,,,,,,65.5,4.5,2.8,15.6,630,15.9,16.1
2024-08-09T02:50:00+0900,,,,,,65.5,4.5,2.8,15.5,678,15.9,16.1
2024-08-09T02:40:00+0900,,,,,,65.5,4.5,2.9,15.6,350,15.8,16.1
2024-08-09T02:30:00+0900,,,,,,65.5,4.6,2.9,15.4,544,15.8,16.1
2024-08-09T02:20:00+0900,,,,,,65.5,4.5,2.9,15.5,328,15.7,16.1
2024-08-09T02:10:00+0900,,,,,,65.5,4.6,2.8,15.4,310,15.6,16.1
2024-08-09T02:00:00+0900,,,,,,65.5,4.5,2.9,15.6,298,15.6,16.1
2024-08-09T01:50:00+0900,,,,,,65.5,4.4,2.9,15.7,508,15.5,16.1
2024-08-09T01:40:00+0900,,,,,,65.5,4.5,3,15.6,292,15.4,16.1
2024-08-09T01:30:00+0900,,,,,,65.5,4.5,2.9,15.6,316,15.4,16.2
2024-08-09T01:20:00+0900,,,,,,65.5,4.5,3,15.6,306,15.3,16.2
2024-08-09T01:10:00+0900,,,,,,65.5,4.5,3,15.6,452,15.2,16.2
2024-08-09T01:00:00+0900,,,,,,65.5,4.5,3.2,15.7,374,15.1,16.2
2024-08-09T00:50:00+0900,,,,,,65.5,4.5,3.1,15.7,320,15,16.2
2024-08-09T00:40:00+0900,,,,,,65.5,4.4,3.1,15.8,310,14.9,16.2
2024-08-09T00:30:00+0900,,,,,,65.5,4.5,3.2,15.7,218,14.8,16.2
2024-08-09T00:20:00+0900,,,,,,65.5,4.5,3.2,15.7,260,14.6,16.2
2024-08-09T00:10:00+0900,,,,,,65.5,4.4,3.2,15.8,500,14.5,16.3
2024-08-09T00:00:00+0900,,,,,,65.5,4.5,3.2,15.8,574,14.4,16.3
2024-08-08T23:50:00+0900,,,,,,65.5,4.5,3.2,15.8,458,14.4,16.3
2024-08-08T23:40:00+0900,,,,,,65.5,4.5,3.2,15.8,430,14.4,16.3
2024-08-08T23:30:00+0900,,,,,,65.5,4.5,3.3,15.8,270,14.4,16.3
2024-08-08T23:20:00+0900,,,,,,65.5,4.5,3.2,15.9,132,14.4,16.3
2024-08-08T23:10:00+0900,,,,,,65.5,4.6,3.2,15.7,78,14.4,16.3
2024-08-08T23:00:00+0900,,,,,,65.5,4.6,3.2,15.7,94,14.4,16.3
2024-08-08T22:50:00+0900,,,,,,65.5,4.5,3.2,15.9,52,14.4,16.3
2024-08-08T22:40:00+0900,,,,,,65.5,4.6,3.2,15.8,94,14.4,16.3
2024-08-08T22:30:00+0900,,,,,,65.5,4.5,3.2,15.9,118,14.3,16.3
2024-08-08T22:20:00+0900,,,,,,65.5,4.5,3.3,15.9,110,14.3,16.3
2024-08-08T22:10:00+0900,,,,,,65.5,4.6,3.2,15.9,160,14.3,16.3
2024-08-08T22:00:00+0900,,,,,,65.5,4.5,3.3,16,146,14.3,16.4
2024-08-08T21:50:00+0900,,,,,,65.5,4.5,3.2,16,114,14.3,16.4
2024-08-08T21:40:00+0900,,,,,,65.5,4.5,3.3,16.1,76,14.4,16.4
2024-08-08T21:30:00+0900,,,,,,65.5,4.5,3.2,16.1,78,14.4,16.4
2024-08-08T21:20:00+0900,,,,,,65.5,4.5,3.3,16,60,14.4,16.4
2024-08-08T21:10:00+0900,,,,,,65.5,4.5,3.2,16.2,60,14.4,16.4
2024-08-08T21:00:00+0900,,,,,,65.5,4.5,3.2,16.1,32,14.4,16.4
2024-08-08T20:50:00+0900,,,,,,65.5,4.5,3.2,16.2,48,14.4,16.4
2024-08-08T20:40:00+0900,,,,,,65.5,4.5,3.2,16.2,30,14.5,16.4
2024-08-08T20:30:00+0900,,,,,,65.5,4.5,3.1,16.2,14,14.5,16.4
2024-08-08T20:20:00+0900,,,,,,65.5,4.5,3.2,16.3,18,14.6,16.4
2024-08-08T20:10:00+0900,,,,,,65.5,4.6,3.2,16.1,14,14.6,16.4
2024-08-08T20:00:00+0900,,,,,,65.5,4.5,3.2,16.3,10,14.6,16.4
2024-08-08T19:50:00+0900,,,,,,65.5,4.6,3.1,16.2,8,14.7,16.5
2024-08-08T19:40:00+0900,,,,,,65.5,4.6,3.1,16.2,6,14.8,16.5
2024-08-08T19:30:00+0900,,,,,,65.5,4.5,3.2,16.3,6,14.8,16.5
2024-08-08T19:20:00+0900,,,,,,65.5,4.6,3.2,16.2,0,14.8,16.5
2024-08-08T19:10:00+0900,,,,,,65.5,4.5,3.2,16.4,0,14.9,16.5
2024-08-08T19:00:00+0900,,,,,,65.5,4.6,3.1,16.3,0,14.9,16.5
2024-08-08T18:50:00+0900,,,,,,65.5,4.6,3.1,16.2,0,14.9,16.5
2024-08-08T18:40:00+0900,,,,,,65.5,4.6,3.1,16.3,0,14.9,16.5
2024-08-08T18:30:00+0900,,,,,,65.5,4.6,3.1,16.2,0,15,16.5
2024-08-08T18:20:00+0900,,,,,,65.5,4.6,3.2,16.4,0,15.1,16.5
2024-08-08T18:10:00+0900,,,,,,65.5,4.7,3,16.3,0,15.1,16.5
2024-08-08T18:00:00+0900,,,,,,65.5,4.6,3.2,16.3,0,15.1,16.5
2024-08-08T17:50:00+0900,,,,,,65.5,4.6,3.1,16.4,0,15.1,16.5
2024-08-08T17:40:00+0900,,,,,,65.5,4.6,3.1,16.4,0,15.1,16.5
2024-08-08T17:30:00+0900,,,,,,65.5,4.7,3,16.3,0,15.2,16.6
2024-08-08T17:20:00+0900,,,,,,65.5,4.7,3,16.3,0,15.2,16.6
2024-08-08T17:10:00+0900,,,,,,65.5,4.7,3.1,16.3,0,15.3,16.6
2024-08-08T17:00:00+0900,,,,,,65.5,4.7,3.1,16.3,0,15.3,16.6
2024-08-08T16:50:00+0900,,,,,,65.5,4.6,3.1,16.6,0,15.3,16.6
2024-08-08T16:40:00+0900,,,,,,65.5,4.7,3.1,16.5,0,15.3,16.6
2024-08-08T16:30:00+0900,,,,,,65.5,4.7,3.1,16.5,0,15.3,16.6
2024-08-08T16:20:00+0900,,,,,,65.5,4.7,3.1,16.5,0,15.3,16.6
2024-08-08T16:10:00+0900,,,,,,65.5,4.7,3.2,16.6,0,15.3,16.6
2024-08-08T16:00:00+0900,,,,,,65.5,4.7,3.1,16.6,0,15.3,16.6
2024-08-08T15:50:00+0900,,,,,,65.5,4.7,3.2,16.6,0,15.3,16.6
2024-08-08T15:40:00+0900,,,,,,65.5,4.7,3.2,16.6,0,15.3,16.6
2024-08-08T15:30:00+0900,,,,,,65.5,4.7,3.1,16.6,0,15.3,16.6
2024-08-08T15:20:00+0900,,,,,,65.5,4.7,3.1,16.7,0,15.3,16.6
2024-08-08T15:10:00+0900,,,,,,65.5,4.7,3.1,16.7,0,15.2,16.6
2024-08-08T15:00:00+0900,,,,,,65.5,4.7,3.1,16.7,0,15.2,16.6
2024-08-08T14:50:00+0900,,,,,,65.5,4.7,3.2,16.7,0,15.2,16.6
2024-08-08T14:40:00+0900,,,,,,65.5,4.8,3.1,16.6,0,15.2,16.6
2024-08-08T14:30:00+0900,,,,,,65.5,4.8,3.1,16.7,0,15.2,16.6
2024-08-08T14:20:00+0900,,,,,,65.5,4.8,3.2,16.7,0,15.2,16.6
2024-08-08T14:10:00+0900,,,,,,65.5,4.9,3.2,16.6,0,15.2,16.6
2024-08-08T14:00:00+0900,,,,,,65.5,4.8,3.2,16.8,0,15.2,16.6
2024-08-08T13:50:00+0900,,,,,,65.5,4.8,3.2,16.8,0,15.1,16.7
2024-08-08T13:40:00+0900,,,,,,65.5,4.9,3.1,16.8,0,15.1,16.6
2024-08-08T13:30:00+0900,,,,,,65.5,4.9,3.1,16.9,0,15.1,16.7
2024-08-08T13:20:00+0900,,,,,,65.5,4.9,3.2,16.9,0,15.1,16.7
2024-08-08T13:10:00+0900,,,,,,65.5,4.8,3.2,17,0,15.1,16.7
2024-08-08T13:00:00+0900,,,,,,65.5,5,3.1,17,0,15.1,16.7
2024-08-08T12:50:00+0900,,,,,,65.5,5.1,3.1,16.9,0,15.1,16.7
2024-08-08T12:40:00+0900,,,,,,65.5,5,3.3,17,0,15.1,16.7
2024-08-08T12:30:00+0900,,,,,,65.5,5,3.2,17.1,0,15.1,16.7
2024-08-08T12:20:00+0900,,,,,,65.5,5,3.3,17.1,0,15.1,16.7
2024-08-08T12:10:00+0900,,,,,,65.5,5,3.2,17.2,0,15.1,16.8
2024-08-08T12:00:00+0900,,,,,,65.5,5.1,3.2,17.2,0,15.1,16.8
2024-08-08T11:50:00+0900,,,,,,65.5,5,3.2,17.4,0,15.1,16.8
2024-08-08T11:40:00+0900,,,,,,65.5,5.1,3.2,17.3,0,15.1,16.8
2024-08-08T11:30:00+0900,,,,,,65.5,5.1,3.3,17.4,0,15.1,16.8
2024-08-08T11:20:00+0900,,,,,,65.5,5,3.2,17.6,0,15.1,16.8
2024-08-08T11:10:00+0900,,,,,,65.5,5,3.3,17.6,0,15.1,16.8
2024-08-08T11:00:00+0900,,,,,,65.5,5.1,3.3,17.6,0,15.1,16.8
2024-08-08T10:50:00+0900,,,,,,65.5,5.1,3.3,17.7,0,15.1,16.8
2024-08-08T10:40:00+0900,,,,,,65.5,5.1,3.2,17.8,0,15.1,16.8
2024-08-08T10:30:00+0900,,,,,,65.5,5.1,3.2,17.8,0,15.1,16.8
2024-08-08T10:20:00+0900,,,,,,65.5,5.1,3.3,17.9,0,15.1,16.8
2024-08-08T10:10:00+0900,,,,,,65.5,5.1,3.2,18.1,0,15.2,16.8
2024-08-08T10:00:00+0900,,,,,,65.5,5.1,3.3,18.1,0,15.2,16.8
2024-08-08T09:50:00+0900,,,,,,65.5,5.1,3.2,18.2,0,15.3,16.8
2024-08-08T09:40:00+0900,,,,,,65.5,5.2,3.2,18.2,0,15.3,16.8
2024-08-08T09:30:00+0900,,,,,,65.5,5.1,3.2,18.5,0,15.3,16.8
2024-08-08T09:20:00+0900,,,,,,65.5,5.1,3.2,18.7,0,15.3,16.8
2024-08-08T09:10:00+0900,,,,,,65.5,5.1,3.2,18.8,0,15.3,16.8
2024-08-08T09:00:00+0900,,,,,,65.5,5.2,3.2,18.8,0,15.3,16.8
2024-08-08T08:50:00+0900,,,,,,65.5,5.2,3.4,19,0,15.3,16.9
2024-08-08T08:40:00+0900,,,,,,65.5,5.2,3.4,19.1,0,15.3,16.9
2024-08-08T08:30:00+0900,,,,,,65.5,5.2,3.3,19.3,0,15.3,16.9
2024-08-08T08:20:00+0900,,,,,,65.5,5.2,3.3,19.5,0,15.3,16.9
2024-08-08T08:10:00+0900,,,,,,65.5,5.2,3.3,19.6,0,15.3,16.9
2024-08-08T08:00:00+0900,,,,,,65.5,5.1,3.4,19.9,0,15.4,16.9
2024-08-08T07:50:00+0900,,,,,,65.5,5,3.3,20.3,0,15.4,16.9
2024-08-08T07:40:00+0900,,,,,,65.5,5,3.5,20.6,0,15.4,16.9
2024-08-08T07:30:00+0900,,,,,,65.5,4.9,3.4,21.1,0,15.4,16.9
2024-08-08T07:20:00+0900,,,,,,65.5,5.1,3.4,22.3,0,15.4,16.9
2024-08-08T07:10:00+0900,,,,,,65.5,5.4,3.5,23.4,0,15.4,16.9
2024-08-08T07:00:00+0900,,,,,,65.5,5.4,3.5,25.7,0,15.4,16.9
2024-08-08T06:50:00+0900,,,,,,65.5,4.3,3.4,29.4,0,15.4,16.9
2024-08-08T06:40:00+0900,,,,,,65.5,3.5,3.5,34,0,15.4,16.9
2024-08-08T06:30:00+0900,,,,,,65.5,2.7,3.6,39.9,0,15.4,16.9
2024-08-08T06:20:00+0900,,,,,,65.5,2.2,3.6,45.4,0,15.4,16.9
2024-08-08T06:10:00+0900,,,,,,65.5,1.5,3.6,54.9,0,15.5,17
2024-08-08T06:00:00+0900,,,,,,65.5,1.3,3.5,60.4,0,15.5,17
2024-08-08T05:50:00+0900,,,,,,65.5,1.2,3.5,63,2,15.5,17
2024-08-08T05:40:00+0900,,,,,,65.5,1.3,3.7,59,4,15.5,17
2024-08-08T05:30:00+0900,,,,,,65.5,2.5,3.7,41.5,6,15.5,17
2024-08-08T05:20:00+0900,,,,,,65.5,4.6,3.6,25.3,6,15.6,17
2024-08-08T05:10:00+0900,,,,,,65.5,4.9,3.6,21.6,12,15.6,17
2024-08-08T05:00:00+0900,,,,,,65.5,5,3.4,21.2,10,15.6,17
2024-08-08T04:50:00+0900,,,,,,65.5,4.9,3.5,21.3,8,15.6,17
2024-08-08T04:40:00+0900,,,,,,65.5,5.6,3.5,22.7,6,15.5,17.1
2024-08-08T04:30:00+0900,,,,,,65.5,5.6,3.6,24.7,26,15.5,17.1
2024-08-08T04:20:00+0900,,,,,,65.5,5.4,3.5,25.9,26,15.5,17.1
2024-08-08T04:10:00+0900,,,,,,65.5,5.3,3.6,26.4,48,15.5,17.1
2024-08-08T04:00:00+0900,,,,,,65.5,5.3,3.6,26.3,34,15.5,17.1
2024-08-08T03:50:00+0900,,,,,,65.5,4.9,3.5,27.7,30,15.5,17.1
2024-08-08T03:40:00+0900,,,,,,65.5,3.7,3.5,33.4,28,15.5,17.1
2024-08-08T03:30:00+0900,,,,,,65.5,2.6,3.7,41.2,32,15.5,17.1
2024-08-08T03:20:00+0900,,,,,,65.5,1.8,3.7,51.2,36,15.5,17.1
2024-08-08T03:10:00+0900,,,,,,65.5,1.3,3.6,61.5,42,15.5,17.1
2024-08-08T03:00:00+0900,,,,,,65.5,1.1,3.7,66.8,46,15.4,17.1
2024-08-08T02:50:00+0900,,,,,,65.5,1.1,3.7,66.5,48,15.4,17.1
2024-08-08T02:40:00+0900,,,,,,65.5,1.2,3.7,66.8,54,15.4,17.1
2024-08-08T02:30:00+0900,,,,,,65.5,1.2,3.8,66.8,44,15.4,17.2
2024-08-08T02:20:00+0900,,,,,,65.5,1.3,3.8,66.7,42,15.5,17.2
2024-08-08T02:10:00+0900,,,,,,65.5,1.2,3.8,66.9,36,15.5,17.3
2024-08-08T02:00:00+0900,,,,,,65.5,1.3,3.8,66.8,38,15.6,17.2
2024-08-08T01:50:00+0900,,,,,,65.5,1.3,3.9,66.6,18,15.6,17.3
2024-08-08T01:40:00+0900,,,,,,65.5,2.9,3.8,42.4,12,15.6,17.4
2024-08-08T01:30:00+0900,,,,,,65.5,4.3,3.7,33.6,6,15.7,17.4
2024-08-08T01:20:00+0900,,,,,,65.5,6,3.7,27.4,6,15.7,17.4
2024-08-08T01:10:00+0900,,,,,,65.5,4.9,3.7,31.4,10,15.7,17.4
2024-08-08T01:00:00+0900,,,,,,65.5,4.2,3.6,35.1,8,15.7,17.4
